,STATION,LATITUDE,LONGITUDE,County,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMIN,vpdmin (hPa),vpdmax (hPa)
868,USC00272999,45.0899,-71.2906,Coos,502.9,2002-02-28,,0.10666666666666666,0.9615384615384616,25.428571428571427,,1.75,0.16392857142857142,2.7025
869,USC00272999,45.0899,-71.2906,Coos,502.9,2002-03-31,,0.10258064516129033,0.8870967741935484,22.193548387096776,,8.774193548387096,0.2106451612903226,3.164516129032258
870,USC00272999,45.0899,-71.2906,Coos,502.9,2002-04-30,,0.15366666666666667,0.20689655172413793,9.074074074074074,,25.9,0.2806666666666667,6.164333333333333
871,USC00272999,45.0899,-71.2906,Coos,502.9,2002-05-31,,0.14225806451612905,0.0967741935483871,0.1111111111111111,,33.67741935483871,0.5367741935483871,9.613870967741935
872,USC00272999,45.0899,-71.2906,Coos,502.9,2002-06-30,,0.22066666666666668,0.0,0.0,,44.1,0.20666666666666667,11.651666666666667
873,USC00272999,45.0899,-71.2906,Coos,502.9,2002-07-31,,0.13032258064516128,0.0,0.0,,50.16129032258065,0.18258064516129033,13.172258064516129
874,USC00272999,45.0899,-71.2906,Coos,502.9,2002-08-31,,0.05193548387096775,0.0,0.0,,50.225806451612904,0.3048387096774194,16.453548387096774
875,USC00272999,45.0899,-71.2906,Coos,502.9,2002-09-30,,0.18366666666666667,0.0,0.0,,44.3,0.33233333333333337,13.465666666666667
876,USC00272999,45.0899,-71.2906,Coos,502.9,2002-10-31,,0.09,0.016129032258064516,0.03225806451612903,,29.451612903225808,0.14193548387096774,4.984516129032257
877,USC00272999,45.0899,-71.2906,Coos,502.9,2002-11-30,,0.10766666666666666,0.7333333333333333,2.896551724137931,,20.133333333333333,0.17633333333333334,2.7333333333333334
878,USC00272999,45.0899,-71.2906,Coos,502.9,2002-12-31,,0.06064516129032258,0.9,12.258064516129032,,6.129032258064516,0.267741935483871,1.9374193548387098
879,USC00272999,45.0899,-71.2906,Coos,502.9,2003-01-31,,0.056451612903225805,0.7419354838709677,22.333333333333332,,-9.935483870967742,0.2170967741935484,1.251290322580645
880,USC00272999,45.0899,-71.2906,Coos,502.9,2003-02-28,,0.06259259259259259,0.7037037037037037,30.037037037037038,,-4.821428571428571,0.22785714285714284,2.007857142857143
881,USC00272999,45.0899,-71.2906,Coos,502.9,2003-03-31,,0.09838709677419354,0.4838709677419355,26.838709677419356,,4.096774193548387,0.15677419354838712,3.5580645161290323
882,USC00272999,45.0899,-71.2906,Coos,502.9,2003-04-30,,0.07466666666666667,0.3333333333333333,8.142857142857142,,20.5,0.39666666666666667,6.697333333333333
883,USC00272999,45.0899,-71.2906,Coos,502.9,2003-05-31,,0.14258064516129032,0.0,0.0,,36.83870967741935,0.3487096774193549,9.577096774193548
884,USC00272999,45.0899,-71.2906,Coos,502.9,2003-06-30,,0.13899999999999998,0.0,0.0,,46.9,0.30366666666666664,14.477
885,USC00272999,45.0899,-71.2906,Coos,502.9,2003-07-31,,0.11193548387096774,0.0,0.0,,52.32258064516129,0.2870967741935484,13.29258064516129
886,USC00272999,45.0899,-71.2906,Coos,502.9,2003-08-31,,0.1293548387096774,0.0,0.0,,53.83870967741935,0.2693548387096774,11.498387096774193
887,USC00272999,45.0899,-71.2906,Coos,502.9,2003-09-30,,0.10333333333333333,0.0,0.0,,42.93333333333333,0.09566666666666666,10.171666666666665
888,USC00272999,45.0899,-71.2906,Coos,502.9,2003-10-31,,0.23483870967741935,0.16129032258064516,0.07692307692307693,,31.612903225806452,0.14161290322580644,5.6329032258064515
889,USC00272999,45.0899,-71.2906,Coos,502.9,2003-11-30,,0.16366666666666668,0.4827586206896552,1.8333333333333333,,22.3,0.25866666666666666,4.091666666666667
890,USC00272999,45.0899,-71.2906,Coos,502.9,2003-12-31,,0.2132258064516129,2.0483870967741935,17.866666666666667,,9.064516129032258,0.2358064516129032,1.7016129032258065
891,USC00272999,45.0899,-71.2906,Coos,502.9,2004-01-31,,0.0464516129032258,0.5806451612903226,22.70967741935484,,-10.258064516129032,0.15677419354838712,1.0964516129032258
892,USC00272999,45.0899,-71.2906,Coos,502.9,2004-02-29,,0.038620689655172416,0.6379310344827587,27.74074074074074,,-6.482758620689655,0.3065517241379311,2.287586206896552
893,USC00272999,45.0899,-71.2906,Coos,502.9,2004-03-31,,0.06655172413793103,0.35714285714285715,25.967741935483872,,12.935483870967742,0.3270967741935484,3.992903225806452
894,USC00272999,45.0899,-71.2906,Coos,502.9,2004-04-30,,0.095,0.26666666666666666,7.571428571428571,,23.366666666666667,0.2806666666666667,6.760666666666666
895,USC00272999,45.0899,-71.2906,Coos,502.9,2004-05-31,,0.1432258064516129,0.0967741935483871,0.13793103448275862,,37.87096774193548,0.4690322580645161,11.397096774193548
896,USC00272999,45.0899,-71.2906,Coos,502.9,2004-06-30,,0.10366666666666666,0.0,0.0,,41.8,0.4766666666666667,13.050666666666666
897,USC00272999,45.0899,-71.2906,Coos,502.9,2004-07-31,,0.11967741935483871,0.0,0.0,,52.29032258064516,0.1329032258064516,11.61774193548387
898,USC00272999,45.0899,-71.2906,Coos,502.9,2004-08-31,,0.3464516129032258,0.0,0.0,,51.16129032258065,0.14935483870967742,10.454516129032257
899,USC00272999,45.0899,-71.2906,Coos,502.9,2004-09-30,,0.089,0.0,0.0,,42.666666666666664,0.15133333333333335,9.081
900,USC00272999,45.0899,-71.2906,Coos,502.9,2004-10-31,,0.060645161290322575,0.0,0.0,,31.066666666666666,0.17193548387096774,6.762903225806451
901,USC00272999,45.0899,-71.2906,Coos,502.9,2004-11-30,,0.10266666666666667,0.2,0.5416666666666666,,20.1,0.17966666666666667,3.169
902,USC00272999,45.0899,-71.2906,Coos,502.9,2004-12-31,,0.11466666666666667,0.7758620689655172,8.193548387096774,,3.7096774193548385,0.13,1.7496774193548388
903,USC00272999,45.0899,-71.2906,Coos,502.9,2005-01-31,,0.09233333333333334,0.65,10.193548387096774,,-5.741935483870968,0.17193548387096774,1.646774193548387
904,USC00272999,45.0899,-71.2906,Coos,502.9,2005-02-28,,0.058928571428571434,1.0,16.285714285714285,,-0.8571428571428571,0.2225,3.099285714285714
905,USC00272999,45.0899,-71.2906,Coos,502.9,2005-03-31,,0.09870967741935484,1.229032258064516,25.166666666666668,,6.064516129032258,0.21193548387096775,3.270322580645161
906,USC00272999,45.0899,-71.2906,Coos,502.9,2005-04-30,,0.163,0.1,8.933333333333334,,26.8,0.481,7.191666666666666
907,USC00272999,45.0899,-71.2906,Coos,502.9,2005-05-31,,0.13,0.016129032258064516,0.034482758620689655,,35.70967741935484,0.3183870967741936,7.260967741935484
908,USC00272999,45.0899,-71.2906,Coos,502.9,2005-06-30,,0.20466666666666666,0.0,0.0,,51.666666666666664,0.378,14.077666666666666
909,USC00272999,45.0899,-71.2906,Coos,502.9,2005-07-31,,0.16903225806451613,0.0,0.0,,53.774193548387096,0.31064516129032255,15.400322580645161
910,USC00272999,45.0899,-71.2906,Coos,502.9,2005-08-31,,0.13741935483870968,0.0,0.0,,49.806451612903224,0.1938709677419355,13.47225806451613
911,USC00272999,45.0899,-71.2906,Coos,502.9,2005-09-30,,0.2506666666666667,0.0,0.0,,44.666666666666664,0.17666666666666667,10.207333333333333
912,USC00272999,45.0899,-71.2906,Coos,502.9,2005-10-31,,0.2929032258064516,0.1935483870967742,0.0,,37.064516129032256,0.21258064516129033,5.438387096774194
913,USC00272999,45.0899,-71.2906,Coos,502.9,2005-11-30,,0.196,0.45,1.92,,22.933333333333334,0.186,4.1066666666666665
914,USC00272999,45.0899,-71.2906,Coos,502.9,2005-12-31,,0.1270967741935484,1.2580645161290323,9.633333333333333,,7.258064516129032,0.16774193548387098,1.2664516129032257
915,USC00272999,45.0899,-71.2906,Coos,502.9,2006-01-31,,0.09233333333333334,0.5862068965517241,12.96774193548387,,8.870967741935484,0.4358064516129032,2.415483870967742
916,USC00272999,45.0899,-71.2906,Coos,502.9,2006-02-28,,0.06357142857142857,0.5535714285714286,11.392857142857142,,4.107142857142857,0.15107142857142858,1.677857142857143
917,USC00272999,45.0899,-71.2906,Coos,502.9,2006-03-31,,0.06903225806451613,0.8387096774193549,13.387096774193548,,11.774193548387096,0.20903225806451614,3.136451612903226
918,USC00272999,45.0899,-71.2906,Coos,502.9,2006-04-30,,0.11166666666666666,0.16666666666666666,2.066666666666667,,26.533333333333335,0.557,8.410333333333334
919,USC00272999,45.0899,-71.2906,Coos,502.9,2006-05-31,,0.15258064516129033,0.0,0.0,,40.41935483870968,0.4003225806451613,9.84741935483871
920,USC00272999,45.0899,-71.2906,Coos,502.9,2006-06-30,,0.24566666666666667,0.0,0.0,,49.2,0.20266666666666666,10.973666666666666
921,USC00272999,45.0899,-71.2906,Coos,502.9,2006-07-31,,0.23258064516129032,0.0,0.0,,55.67741935483871,0.38129032258064516,13.440645161290323
922,USC00272999,45.0899,-71.2906,Coos,502.9,2006-08-31,,0.29354838709677417,0.0,0.0,,47.774193548387096,0.1429032258064516,10.620000000000001
923,USC00272999,45.0899,-71.2906,Coos,502.9,2006-09-30,,0.09066666666666666,0.0,0.0,,42.46666666666667,0.19233333333333336,8.286
924,USC00272999,45.0899,-71.2906,Coos,502.9,2006-10-31,,0.2541935483870968,0.14516129032258066,0.1935483870967742,,32.38709677419355,0.18645161290322582,5.1335483870967735
925,USC00272999,45.0899,-71.2906,Coos,502.9,2006-11-30,,0.07666666666666666,0.1,0.13043478260869565,,29.766666666666666,0.26166666666666666,3.5113333333333334
926,USC00272999,45.0899,-71.2906,Coos,502.9,2006-12-31,,0.11870967741935484,0.5161290322580645,2.064516129032258,,19.032258064516128,0.1564516129032258,2.3767741935483873
927,USC00272999,45.0899,-71.2906,Coos,502.9,2007-01-31,,0.10129032258064516,0.5483870967741935,5.387096774193548,,0.8064516129032258,0.0803225806451613,1.8680645161290323
928,USC00272999,45.0899,-71.2906,Coos,502.9,2007-02-28,,0.09464285714285714,1.2962962962962963,18.925925925925927,,-8.142857142857142,0.12178571428571429,1.5878571428571429
929,USC00272999,45.0899,-71.2906,Coos,502.9,2007-03-31,,0.11290322580645161,1.064516129032258,19.64516129032258,,4.32258064516129,0.26709677419354844,3.53
930,USC00272999,45.0899,-71.2906,Coos,502.9,2007-04-30,,0.148,1.1166666666666667,10.966666666666667,,22.6,0.36833333333333335,6.258
931,USC00272999,45.0899,-71.2906,Coos,502.9,2007-05-31,,0.1870967741935484,0.0,0.12903225806451613,,35.96774193548387,0.7348387096774194,12.54741935483871
932,USC00272999,45.0899,-71.2906,Coos,502.9,2007-06-30,,0.14166666666666666,0.0,0.0,,47.0,0.26633333333333337,12.499
933,USC00272999,45.0899,-71.2906,Coos,502.9,2007-07-31,,0.15354838709677418,0.0,0.0,,48.096774193548384,0.07064516129032258,11.551612903225807
934,USC00272999,45.0899,-71.2906,Coos,502.9,2007-08-31,,0.21225806451612902,0.0,0.0,,48.774193548387096,0.15612903225806452,13.185161290322581
935,USC00272999,45.0899,-71.2906,Coos,502.9,2007-09-30,,0.09266666666666667,0.0,0.0,,42.766666666666666,0.24000000000000002,12.034666666666668
936,USC00272999,45.0899,-71.2906,Coos,502.9,2007-10-31,,0.1696774193548387,0.0,0.0,,36.516129032258064,0.30129032258064514,7.559032258064517
937,USC00272999,45.0899,-71.2906,Coos,502.9,2007-11-30,,0.19566666666666668,0.5333333333333333,2.0,,20.8,0.29566666666666663,3.2623333333333333
938,USC00272999,45.0899,-71.2906,Coos,502.9,2007-12-31,,0.13193548387096773,1.7096774193548387,12.806451612903226,,7.129032258064516,0.1361290322580645,1.3603225806451613
939,USC00272999,45.0899,-71.2906,Coos,502.9,2008-01-31,,0.06903225806451613,0.8870967741935484,16.967741935483872,,1.6451612903225807,0.1896774193548387,2.1287096774193546
940,USC00272999,45.0899,-71.2906,Coos,502.9,2008-02-29,,0.11793103448275861,1.4655172413793103,24.586206896551722,,2.4482758620689653,0.1306896551724138,1.7120689655172414
941,USC00272999,45.0899,-71.2906,Coos,502.9,2008-03-31,,0.1232258064516129,0.9516129032258065,25.806451612903224,,2.4838709677419355,0.1996774193548387,3.029677419354839
942,USC00272999,45.0899,-71.2906,Coos,502.9,2008-04-30,,0.12566666666666668,0.3,13.866666666666667,,26.4,0.39466666666666667,9.802666666666665
943,USC00272999,45.0899,-71.2906,Coos,502.9,2008-05-31,,0.05870967741935484,0.03225806451612903,0.0967741935483871,,31.64516129032258,0.5116129032258064,11.018709677419354
944,USC00272999,45.0899,-71.2906,Coos,502.9,2008-06-30,,0.39799999999999996,0.0,0.0,,49.46666666666667,0.17233333333333334,11.127666666666666
945,USC00272999,45.0899,-71.2906,Coos,502.9,2008-07-31,,0.25387096774193546,0.0,0.0,,53.0,0.18387096774193548,13.484193548387097
946,USC00272999,45.0899,-71.2906,Coos,502.9,2008-08-31,,0.2064516129032258,0.0,0.0,,49.87096774193548,0.17129032258064517,11.393870967741936
947,USC00272999,45.0899,-71.2906,Coos,502.9,2008-09-30,,0.117,0.0,0.0,,41.9,0.15200000000000002,9.066666666666666
948,USC00272999,45.0899,-71.2906,Coos,502.9,2008-10-31,,0.14516129032258066,0.06451612903225806,0.06451612903225806,,29.967741935483872,0.19129032258064516,5.844193548387096
949,USC00272999,45.0899,-71.2906,Coos,502.9,2008-11-30,,0.13766666666666666,0.31666666666666665,1.0666666666666667,,24.433333333333334,0.431,3.312
950,USC00272999,45.0899,-71.2906,Coos,502.9,2008-12-31,,0.14709677419354839,1.2903225806451613,5.935483870967742,,7.064516129032258,0.22612903225806452,2.220322580645161
951,USC00272999,45.0899,-71.2906,Coos,502.9,2009-01-31,,0.07580645161290323,1.3870967741935485,18.612903225806452,,-7.387096774193548,0.18129032258064517,1.0980645161290323
952,USC00272999,45.0899,-71.2906,Coos,502.9,2009-02-28,,0.10321428571428572,1.0714285714285714,23.035714285714285,,-1.1071428571428572,0.1975,1.9810714285714286
953,USC00272999,45.0899,-71.2906,Coos,502.9,2009-03-31,,0.06096774193548387,0.27419354838709675,20.225806451612904,,10.612903225806452,0.2235483870967742,4.329677419354839
954,USC00272999,45.0899,-71.2906,Coos,502.9,2009-04-30,,0.10033333333333334,0.016666666666666666,3.533333333333333,,28.1,0.6466666666666666,8.871666666666666
955,USC00272999,45.0899,-71.2906,Coos,502.9,2009-05-31,,0.14935483870967742,0.0,0.0,,35.806451612903224,0.5206451612903226,10.57
956,USC00272999,45.0899,-71.2906,Coos,502.9,2009-06-30,,0.1713333333333333,0.0,0.0,,47.0,0.442,11.049333333333333
957,USC00272999,45.0899,-71.2906,Coos,502.9,2009-07-31,,0.19161290322580646,0.0,0.0,,51.806451612903224,0.27741935483870966,10.811290322580644
958,USC00272999,45.0899,-71.2906,Coos,502.9,2009-08-31,,0.1390322580645161,0.0,0.0,,52.41935483870968,0.22129032258064518,13.236451612903226
959,USC00272999,45.0899,-71.2906,Coos,502.9,2009-09-30,,0.050666666666666665,0.0,0.0,,39.53333333333333,0.20833333333333334,10.647333333333334
960,USC00272999,45.0899,-71.2906,Coos,502.9,2009-10-31,,0.16774193548387098,0.016129032258064516,0.06451612903225806,,32.45161290322581,0.22483870967741937,4.0438709677419356
961,USC00272999,45.0899,-71.2906,Coos,502.9,2009-11-30,,0.1743333333333333,0.4,0.6666666666666666,,27.2,0.38866666666666666,4.882666666666666
962,USC00272999,45.0899,-71.2906,Coos,502.9,2009-12-31,,0.11806451612903227,1.0161290322580645,8.193548387096774,,8.96774193548387,0.1732258064516129,1.79
963,USC00272999,45.0899,-71.2906,Coos,502.9,2010-01-31,,0.0803225806451613,1.0806451612903225,14.806451612903226,,6.32258064516129,0.18129032258064517,1.340967741935484
964,USC00272999,45.0899,-71.2906,Coos,502.9,2010-02-28,,0.05642857142857143,0.7857142857142857,11.321428571428571,,12.714285714285714,0.20142857142857143,1.2846428571428572
965,USC00272999,45.0899,-71.2906,Coos,502.9,2010-03-31,,0.09612903225806452,0.1774193548387097,14.096774193548388,,19.838709677419356,0.4106451612903226,5.3825806451612905
966,USC00272999,45.0899,-71.2906,Coos,502.9,2010-04-30,,0.1366666666666667,0.43333333333333335,0.7666666666666667,,31.333333333333332,0.3576666666666667,9.294666666666666
967,USC00272999,45.0899,-71.2906,Coos,502.9,2010-05-31,,0.06387096774193549,0.03225806451612903,0.06451612903225806,,38.38709677419355,0.39741935483870966,14.39806451612903
968,USC00272999,45.0899,-71.2906,Coos,502.9,2010-06-30,,0.25366666666666665,0.0,0.0,,48.3,0.21633333333333335,11.589666666666666
969,USC00272999,45.0899,-71.2906,Coos,502.9,2010-07-31,,0.12548387096774194,0.0,0.0,,55.483870967741936,0.5516129032258065,15.853225806451613
970,USC00272999,45.0899,-71.2906,Coos,502.9,2010-08-31,,0.14129032258064517,0.0,0.0,,51.25806451612903,0.3135483870967742,13.686774193548386
971,USC00272999,45.0899,-71.2906,Coos,502.9,2010-09-30,,0.15766666666666668,0.0,0.0,,47.333333333333336,0.337,9.645000000000001
972,USC00272999,45.0899,-71.2906,Coos,502.9,2010-10-31,,0.24516129032258063,0.03225806451612903,0.0967741935483871,,33.12903225806452,0.2841935483870968,5.355483870967742
973,USC00272999,45.0899,-71.2906,Coos,502.9,2010-11-30,,0.09966666666666667,0.25,0.4666666666666667,,25.133333333333333,0.3813333333333333,3.842
974,USC00272999,45.0899,-71.2906,Coos,502.9,2010-12-31,,0.11451612903225807,1.4838709677419355,6.967741935483871,,10.838709677419354,0.16903225806451613,1.1929032258064518
975,USC00272999,45.0899,-71.2906,Coos,502.9,2011-01-31,,0.0635483870967742,1.2903225806451613,12.387096774193548,,1.7419354838709677,0.18,1.3174193548387099
976,USC00272999,45.0899,-71.2906,Coos,502.9,2011-02-28,,0.10357142857142856,1.375,26.321428571428573,,-4.214285714285714,0.1582142857142857,2.319642857142857
977,USC00272999,45.0899,-71.2906,Coos,502.9,2011-03-31,,0.15161290322580645,1.0161290322580645,26.612903225806452,,10.129032258064516,0.22064516129032258,2.8638709677419354
978,USC00272999,45.0899,-71.2906,Coos,502.9,2011-04-30,,0.23066666666666666,0.45,13.866666666666667,,25.433333333333334,0.27566666666666667,6.285333333333333
979,USC00272999,45.0899,-71.2906,Coos,502.9,2011-05-31,,0.188,0.016129032258064516,0.12903225806451613,,43.38709677419355,0.36870967741935484,9.110000000000001
980,USC00272999,45.0899,-71.2906,Coos,502.9,2011-06-30,,0.11066666666666666,0.0,0.0,,47.5,0.4876666666666667,14.231333333333334
981,USC00272999,45.0899,-71.2906,Coos,502.9,2011-07-31,,0.13,0.0,0.0,,52.16129032258065,0.27322580645161293,16.919032258064515
982,USC00272999,45.0899,-71.2906,Coos,502.9,2011-08-31,,0.24967741935483873,0.0,0.0,,53.0,0.2990322580645161,12.788709677419355
983,USC00272999,45.0899,-71.2906,Coos,502.9,2011-09-30,,0.194,0.0,0.0,,48.13333333333333,0.25033333333333335,10.248999999999999
984,USC00272999,45.0899,-71.2906,Coos,502.9,2011-10-31,,0.13870967741935483,0.0967741935483871,0.12903225806451613,,37.354838709677416,0.3241935483870968,6.512903225806451
985,USC00272999,45.0899,-71.2906,Coos,502.9,2011-11-30,,0.06833333333333334,0.13333333333333333,0.16666666666666666,,28.3,0.5459999999999999,6.139333333333334
986,USC00272999,45.0899,-71.2906,Coos,502.9,2011-12-31,,0.12129032258064515,0.46774193548387094,1.5,,13.903225806451612,0.24935483870967742,2.294193548387097
987,USC00272999,45.0899,-71.2906,Coos,502.9,2012-01-31,,0.07935483870967742,0.7258064516129032,7.580645161290323,,2.064516129032258,0.16161290322580643,1.8319354838709676
988,USC00272999,45.0899,-71.2906,Coos,502.9,2012-02-29,,0.06206896551724138,0.7586206896551724,15.535714285714286,,5.9655172413793105,0.22034482758620688,2.7527586206896553
989,USC00272999,45.0899,-71.2906,Coos,502.9,2012-03-31,,0.08741935483870968,0.45161290322580644,13.193548387096774,,18.774193548387096,0.3954838709677419,6.962903225806452
990,USC00272999,45.0899,-71.2906,Coos,502.9,2012-04-30,,0.127,0.26666666666666666,0.6,,28.166666666666668,0.7963333333333333,8.611333333333333
991,USC00272999,45.0899,-71.2906,Coos,502.9,2012-05-31,,0.16483870967741937,0.0,0.0,,42.70967741935484,0.4274193548387097,11.900322580645161
992,USC00272999,45.0899,-71.2906,Coos,502.9,2012-06-30,,0.14666666666666667,0.0,0.0,,48.63333333333333,0.6586666666666666,14.236666666666668
993,USC00272999,45.0899,-71.2906,Coos,502.9,2012-07-31,,0.12483870967741936,0.0,0.0,,52.225806451612904,0.37129032258064515,16.759354838709676
994,USC00272999,45.0899,-71.2906,Coos,502.9,2012-08-31,,0.16451612903225804,0.0,0.0,,53.16129032258065,0.5983870967741935,16.47451612903226
995,USC00272999,45.0899,-71.2906,Coos,502.9,2012-09-30,,0.18566666666666667,0.0,0.0,,42.0,0.323,11.554333333333334
996,USC00272999,45.0899,-71.2906,Coos,502.9,2012-10-31,,0.1570967741935484,0.0,0.0,,38.0,0.39838709677419354,6.7464516129032255
997,USC00272999,45.0899,-71.2906,Coos,502.9,2012-11-30,,0.06566666666666668,0.31666666666666665,0.6,,20.466666666666665,0.3956666666666667,4.351
998,USC00272999,45.0899,-71.2906,Coos,502.9,2012-12-31,,0.18064516129032257,1.1709677419354838,7.0,,16.096774193548388,0.21096774193548387,1.715483870967742
999,USC00272999,45.0899,-71.2906,Coos,502.9,2013-01-31,,0.06473684210526316,0.3684210526315789,12.714285714285714,,-0.22580645161290322,0.1829032258064516,1.9035483870967742
1000,USC00272999,45.0899,-71.2906,Coos,502.9,2013-02-28,,0.06392857142857143,1.1107142857142858,8.125,,6.0,0.1757142857142857,1.9267857142857143
1001,USC00272999,45.0899,-71.2906,Coos,502.9,2013-03-31,,0.07741935483870968,0.8161290322580645,17.666666666666668,,13.548387096774194,0.2,3.259354838709678
1002,USC00272999,45.0899,-71.2906,Coos,502.9,2013-04-30,,0.09833333333333334,0.21034482758620687,0.0,,25.7,0.654,7.860333333333333
1003,USC00272999,45.0899,-71.2906,Coos,502.9,2013-05-31,,0.22612903225806452,0.0032258064516129032,0.0,,40.935483870967744,0.6777419354838711,12.836451612903225
1004,USC00272999,45.0899,-71.2906,Coos,502.9,2013-06-30,,0.17033333333333334,0.0,0.0,,49.13333333333333,0.3716666666666667,12.550999999999998
1005,USC00272999,45.0899,-71.2906,Coos,502.9,2013-07-31,,0.10225806451612902,0.0,0.0,,56.96774193548387,0.35677419354838713,14.274838709677418
1006,USC00272999,45.0899,-71.2906,Coos,502.9,2013-08-31,,0.05258064516129032,,,,51.483870967741936,0.37,13.27290322580645
1007,USC00272999,45.0899,-71.2906,Coos,502.9,2013-09-30,,0.156,,,,42.96666666666667,0.234,9.766
1008,USC00272999,45.0899,-71.2906,Coos,502.9,2013-10-31,,0.05935483870967742,,,,34.45161290322581,0.2945161290322581,8.126774193548387
1009,USC00272999,45.0899,-71.2906,Coos,502.9,2013-11-30,,0.13766666666666666,,,,20.4,0.5223333333333333,3.829333333333333
1010,USC00272999,45.0899,-71.2906,Coos,502.9,2013-12-31,,0.11903225806451613,,,,7.419354838709677,0.18483870967741936,1.3916129032258064
1011,USC00272999,45.0899,-71.2906,Coos,502.9,2014-01-31,,0.10129032258064516,,,,-2.5161290322580645,0.16161290322580643,1.8070967741935484
1012,USC00272999,45.0899,-71.2906,Coos,502.9,2014-02-28,,0.0975,,,,-1.3571428571428572,0.1742857142857143,2.0707142857142857
1013,USC00272999,45.0899,-71.2906,Coos,502.9,2014-03-31,,0.10483870967741936,,,,-8.32258064516129,0.23193548387096777,2.705483870967742
1014,USC00272999,45.0899,-71.2906,Coos,502.9,2014-04-30,,0.08333333333333333,,,,24.3,0.489,7.292666666666666
1015,USC00272999,45.0899,-71.2906,Coos,502.9,2014-05-31,,0.1638709677419355,,,,40.0,0.47870967741935483,10.236774193548387
1016,USC00272999,45.0899,-71.2906,Coos,502.9,2014-06-30,,0.156,,,,49.13333333333333,0.5323333333333333,14.574666666666667
1017,USC00272999,45.0899,-71.2906,Coos,502.9,2014-07-31,,0.1870967741935484,,,,53.806451612903224,0.5261290322580645,14.159032258064517
1018,USC00272999,45.0899,-71.2906,Coos,502.9,2014-08-31,,0.11774193548387096,,,,51.774193548387096,0.27903225806451615,13.05
1019,USC00272999,45.0899,-71.2906,Coos,502.9,2014-09-30,,0.07833333333333334,,,,43.6,0.22666666666666666,10.593333333333334
1020,USC00272999,45.0899,-71.2906,Coos,502.9,2014-10-31,,0.15290322580645163,,,,39.0,0.31451612903225806,6.3670967741935485
1021,USC00272999,45.0899,-71.2906,Coos,502.9,2014-11-30,,0.08466666666666667,,,,22.9,0.4626666666666666,3.534
1022,USC00272999,45.0899,-71.2906,Coos,502.9,2014-12-31,,0.12032258064516128,,,,16.451612903225808,0.20451612903225805,1.7603225806451612
1023,USC00272999,45.0899,-71.2906,Coos,502.9,2015-01-31,,0.0867741935483871,1.5,10.571428571428571,,-8.96774193548387,0.15193548387096775,1.6893548387096773
1024,USC00272999,45.0899,-71.2906,Coos,502.9,2015-02-28,,0.05178571428571428,0.8178571428571428,19.705882352941178,,-17.035714285714285,0.1285714285714286,1.3235714285714286
1025,USC00272999,45.0899,-71.2906,Coos,502.9,2015-03-31,,0.081,0.5294117647058824,,,-1.5161290322580645,0.24161290322580645,3.105161290322581
1026,USC00272999,45.0899,-71.2906,Coos,502.9,2015-04-30,,0.109,0.6166666666666667,16.5,,21.733333333333334,0.42900000000000005,6.594666666666667
1027,USC00272999,45.0899,-71.2906,Coos,502.9,2015-05-31,,0.16999999999999998,0.0,0.0,,40.83870967741935,0.7896774193548387,15.600967741935484
1028,USC00272999,45.0899,-71.2906,Coos,502.9,2015-06-30,,0.2773333333333333,0.0,0.0,,47.03333333333333,0.5256666666666666,11.130666666666666
1029,USC00272999,45.0899,-71.2906,Coos,502.9,2015-07-31,,0.15258064516129033,0.0,0.0,,52.903225806451616,0.28645161290322585,13.532580645161291
1030,USC00272999,45.0899,-71.2906,Coos,502.9,2015-08-31,,0.12903225806451613,,,,54.83870967741935,0.31935483870967746,12.278709677419354
1031,USC00272999,45.0899,-71.2906,Coos,502.9,2015-09-30,,0.1516666666666667,,,,47.8,0.269,13.521666666666667
1032,USC00272999,45.0899,-71.2906,Coos,502.9,2015-10-31,,0.09935483870967741,,,,29.870967741935484,0.2364516129032258,5.959354838709678
1033,USC00272999,45.0899,-71.2906,Coos,502.9,2015-11-30,,0.077,,,,26.133333333333333,0.455,4.995
1034,USC00272999,45.0899,-71.2906,Coos,502.9,2015-12-31,,0.17451612903225808,,,,23.741935483870968,0.15096774193548387,2.305483870967742
1035,USC00272999,45.0899,-71.2906,Coos,502.9,2016-01-31,,0.06999999999999999,,,,4.387096774193548,0.15741935483870967,1.8712903225806452
1036,USC00272999,45.0899,-71.2906,Coos,502.9,2016-02-29,,0.14310344827586205,0.7586206896551724,8.96551724137931,,5.655172413793103,0.18551724137931033,2.493448275862069
1037,USC00272999,45.0899,-71.2906,Coos,502.9,2016-03-31,,0.11129032258064517,0.5806451612903226,5.161290322580645,,14.96774193548387,0.17774193548387096,3.9516129032258065
1038,USC00272999,45.0899,-71.2906,Coos,502.9,2016-04-30,,0.13933333333333336,0.1,0.16666666666666666,,21.866666666666667,0.6306666666666666,7.568666666666667
1039,USC00272999,45.0899,-71.2906,Coos,502.9,2016-05-31,,0.11580645161290322,0.0967741935483871,0.12903225806451613,,40.58064516129032,0.6783870967741936,13.426774193548388
1040,USC00272999,45.0899,-71.2906,Coos,502.9,2016-06-30,,0.10933333333333334,0.0,0.0,,48.3,0.74,15.243333333333334
1041,USC00272999,45.0899,-71.2906,Coos,502.9,2016-07-31,,0.12903225806451613,0.0,0.0,,54.12903225806452,0.49064516129032254,15.313548387096773
